site,distance,n_tussocks,area
SO_atqasuk,168,21,4
SO_atqasuk,172,15,4
SO_atqasuk,176,17,4
SO_atqasuk,180,21,4
SO_atqasuk,184,25,4
SO_atqasuk,188,21,4
SO_atqasuk,192,15,4
SO_atqasuk,196,16,4
JM_1,0,0,4
JM_1,2,0,4
JM_1,4,0,4
JM_1,6,0,4
JM_1,8,0,4
JM_1,10,0,4
JM_1,12,0,4
JM_1,14,0,4
JM_1,16,0,4
JM_1,18,0,4
JM_1,20,0,4
JM_1,22,0,4
JM_1,24,0,4
JM_1,26,0,4
JM_1,28,0,4
JM_1,30,0,4
JM_1,32,0,4
JM_1,34,0,4
JM_1,36,0,4
JM_1,38,0,4
JM_1,40,0,4
JM_1,42,0,4
JM_1,44,0,4
JM_1,46,0,4
JM_1,48,0,4
JM_2,0,0,4
JM_2,2,0,4
JM_2,4,0,4
JM_2,6,0,4
JM_2,8,0,4
JM_2,10,1,4
JM_2,12,2,4
JM_2,14,4,4
JM_2,16,2,4
JM_2,18,1,4
JM_2,20,1,4
JM_2,22,1,4
JM_2,24,0,4
JM_2,26,0,4
JM_2,28,1,4
JM_2,30,1,4
JM_2,32,0,4
JM_2,34,0,4
JM_2,36,0,4
JM_2,38,0,4
JM_2,40,0,4
JM_2,42,0,4
JM_2,44,0,4
JM_2,46,0,4
JM_2,48,0,4
JM_2,50,0,4
JM_3,0,0,4
JM_3,2,0,4
JM_3,4,0,4
JM_3,6,3,4
JM_3,8,3,4
JM_3,10,1,4
JM_3,12,0,4
JM_3,14,0,4
JM_3,16,0,4
JM_3,18,0,4
JM_3,20,0,4
JM_3,22,0,4
JM_3,24,0,4
JM_3,26,0,4
JM_3,28,0,4
JM_3,30,0,4
JM_3,32,0,4
JM_3,34,0,4
JM_3,36,0,4
JM_3,38,0,4
JM_3,40,0,4
JM_3,42,1,4
JM_3,44,2,4
JM_3,46,5,4
JM_3,48,0,4
JM_3,50,0,4
JM_4,0,0,4
JM_4,2,0,4
JM_4,4,0,4
JM_4,6,0,4
JM_4,8,0,4
JM_4,10,0,4
JM_4,12,0,4
JM_4,14,0,4
JM_4,16,0,4
JM_4,18,0,4
JM_4,20,0,4
JM_4,22,0,4
JM_4,24,0,4
JM_4,26,0,4
JM_4,28,0,4
JM_4,30,0,4
JM_4,32,0,4
JM_4,34,0,4
JM_4,36,0,4
JM_4,38,2,4
JM_4,40,2,4
JM_4,42,0,4
JM_4,44,0,4
JM_4,46,0,4
JM_4,48,0,4
JM_4,50,0,4
JM_5,0,0,4
JM_5,2,0,4
JM_5,4,5,4
JM_5,6,3,4
JM_5,8,0,4
JM_5,10,0,4
JM_5,12,0,4
JM_5,14,0,4
JM_5,16,0,4
JM_5,18,0,4
JM_5,20,0,4
JM_5,22,0,4
JM_5,24,0,4
JM_5,26,0,4
JM_5,28,1,4
JM_5,30,1,4
JM_5,32,0,4
JM_5,34,2,4
JM_5,36,1,4
JM_5,38,0,4
JM_5,40,0,4
JM_5,42,0,4
JM_5,44,1,4
JM_5,46,0,4
JM_5,48,0,4
JM_5,50,0,4
JM_6,0,2,4
JM_6,2,1,4
JM_6,4,0,4
JM_6,6,0,4
JM_6,8,0,4
JM_6,10,0,4
JM_6,12,0,4
JM_6,14,0,4
JM_6,16,0,4
JM_6,18,0,4
JM_6,20,0,4
JM_6,22,0,4
JM_6,24,0,4
JM_6,26,0,4
JM_6,28,1,4
JM_6,30,1,4
JM_6,32,0,4
JM_6,34,0,4
JM_6,36,0,4
JM_6,38,0,4
JM_6,40,0,4
JM_6,42,0,4
JM_6,44,0,4
JM_6,46,0,4
JM_6,48,0,4
JM_6,50,0,4
JM_7,0,0,4
JM_7,2,1,4
JM_7,4,1,4
JM_7,6,0,4
JM_7,8,0,4
JM_7,10,0,4
JM_7,12,0,4
JM_7,14,0,4
JM_7,16,0,4
JM_7,18,0,4
JM_7,20,0,4
JM_7,22,0,4
JM_7,24,0,4
JM_7,26,1,4
JM_7,28,0,4
JM_7,30,0,4
JM_7,32,0,4
JM_7,34,0,4
JM_7,36,0,4
JM_7,38,0,4
JM_7,40,1,4
JM_7,42,0,4
JM_7,44,0,4
JM_7,46,0,4
JM_7,48,0,4
JM_7,50,0,4
JM_8,0,0,4
JM_8,2,1,4
JM_8,4,0,4
JM_8,6,0,4
JM_8,8,0,4
JM_8,10,2,4
JM_8,12,1,4
JM_8,14,0,4
JM_8,16,0,4
JM_8,18,0,4
JM_8,20,0,4
JM_8,22,0,4
JM_8,24,0,4
JM_8,26,0,4
JM_8,28,0,4
JM_8,30,0,4
JM_8,32,0,4
JM_8,34,0,4
JM_8,36,0,4
JM_8,38,0,4
JM_8,40,0,4
JM_8,42,0,4
JM_8,44,0,4
JM_8,46,0,4
JM_8,48,0,4
JM_8,50,0,4
JM_9,0,0,4
JM_9,2,0,4
JM_9,4,0,4
JM_9,6,0,4
JM_9,8,0,4
JM_9,10,0,4
JM_9,12,0,4
JM_9,14,0,4
JM_9,16,0,4
JM_9,18,0,4
JM_9,20,0,4
JM_9,22,0,4
JM_9,24,0,4
JM_9,26,0,4
JM_9,28,0,4
JM_9,30,0,4
JM_9,32,0,4
JM_9,34,0,4
JM_9,36,0,4
JM_9,38,0,4
JM_9,40,0,4
JM_9,42,0,4
JM_9,44,0,4
JM_9,46,0,4
JM_9,48,0,4
JM_9,50,0,4
JM_10,0,0,4
JM_10,2,2,4
JM_10,4,1,4
JM_10,6,0,4
JM_10,8,4,4
JM_10,10,4,4
JM_10,12,1,4
JM_10,14,2,4
JM_10,16,1,4
JM_10,18,0,4
JM_10,20,0,4
JM_10,22,0,4
JM_10,24,0,4
JM_10,26,0,4
JM_10,28,0,4
JM_10,30,0,4
JM_10,32,0,4
JM_10,34,0,4
JM_10,36,1,4
JM_10,38,0,4
JM_10,40,1,4
JM_10,42,1,4
JM_10,44,0,4
JM_10,46,0,4
JM_10,48,0,4
JM_10,50,0,4
JM_11,0,0,4
JM_11,2,0,4
JM_11,4,2,4
JM_11,6,0,4
JM_11,8,0,4
JM_11,10,0,4
JM_11,12,0,4
JM_11,14,0,4
JM_11,16,0,4
JM_11,18,0,4
JM_11,20,0,4
JM_11,22,0,4
JM_11,24,0,4
JM_11,26,0,4
JM_11,28,0,4
JM_11,30,0,4
JM_11,32,0,4
JM_11,34,0,4
JM_11,36,0,4
JM_11,38,0,4
JM_11,40,0,4
JM_11,42,0,4
JM_11,44,0,4
JM_11,46,0,4
JM_11,48,0,4
JM_11,50,0,4
JM_12,0,2,4
JM_12,2,0,4
JM_12,4,0,4
JM_12,6,0,4
JM_12,8,0,4
JM_12,10,0,4
JM_12,12,0,4
JM_12,14,0,4
JM_12,16,0,4
JM_12,18,0,4
JM_12,20,0,4
JM_12,22,0,4
JM_12,24,0,4
JM_12,26,0,4
JM_12,28,0,4
JM_12,30,0,4
JM_12,32,0,4
JM_12,34,0,4
JM_12,36,0,4
JM_12,38,0,4
JM_12,40,0,4
JM_12,42,0,4
JM_12,44,0,4
JM_12,46,0,4
JM_12,48,0,4
JM_12,50,0,4
JM_13,0,1,4
JM_13,2,4,4
JM_13,4,3,4
JM_13,6,0,4
JM_13,8,0,4
JM_13,10,0,4
JM_13,12,0,4
JM_13,14,0,4
JM_13,16,0,4
JM_13,18,0,4
JM_13,20,0,4
JM_13,22,0,4
JM_13,24,0,4
JM_13,26,0,4
JM_13,28,0,4
JM_13,30,0,4
JM_13,32,0,4
JM_13,34,0,4
JM_13,36,0,4
JM_13,38,0,4
JM_13,40,0,4
JM_13,42,0,4
JM_13,44,0,4
JM_13,46,0,4
JM_13,48,0,4
JM_13,50,0,4
JM_14,0,0,4
JM_14,2,0,4
JM_14,4,0,4
JM_14,6,0,4
JM_14,8,0,4
JM_14,10,0,4
JM_14,12,0,4
JM_14,14,0,4
JM_14,16,0,4
JM_14,18,0,4
JM_14,20,0,4
JM_14,22,0,4
JM_14,24,0,4
JM_14,26,0,4
JM_14,28,0,4
JM_14,30,0,4
JM_14,32,0,4
JM_14,34,0,4
JM_14,36,0,4
JM_14,38,0,4
JM_14,40,0,4
JM_14,42,0,4
JM_14,44,0,4
JM_14,46,0,4
JM_14,48,0,4
JM_14,50,0,4
JM_15,0,0,4
JM_15,2,0,4
JM_15,4,0,4
JM_15,6,0,4
JM_15,8,0,4
JM_15,10,0,4
JM_15,12,0,4
JM_15,14,0,4
JM_15,16,0,4
JM_15,18,0,4
JM_15,20,0,4
JM_15,22,0,4
JM_15,24,0,4
JM_15,26,0,4
JM_15,28,0,4
JM_15,30,0,4
JM_15,32,0,4
JM_15,34,0,4
JM_15,36,0,4
JM_15,38,0,4
JM_15,40,0,4
JM_15,42,0,4
JM_15,44,0,4
JM_15,46,0,4
JM_15,48,0,4
JM_15,50,0,4
JM_16,0,1,4
JM_16,2,1,4
JM_16,4,0,4
JM_16,6,0,4
JM_16,8,0,4
JM_16,10,0,4
JM_16,12,0,4
JM_16,14,0,4
JM_16,16,0,4
JM_16,18,0,4
JM_16,20,0,4
JM_16,22,0,4
JM_16,24,0,4
JM_16,26,0,4
JM_16,28,0,4
JM_16,30,0,4
JM_16,32,0,4
JM_16,34,0,4
JM_16,36,0,4
JM_16,38,0,4
JM_16,40,0,4
JM_16,42,0,4
JM_16,44,0,4
JM_16,46,0,4
JM_16,48,0,4
JM_16,50,0,4
JM_17,0,0,4
JM_17,2,0,4
JM_17,4,0,4
JM_17,6,0,4
JM_17,8,0,4
JM_17,10,0,4
JM_17,12,0,4
JM_17,14,0,4
JM_17,16,0,4
JM_17,18,0,4
JM_17,20,0,4
JM_17,22,0,4
JM_17,24,0,4
JM_17,26,0,4
JM_17,28,0,4
JM_17,30,0,4
JM_17,32,0,4
JM_17,34,0,4
JM_17,36,0,4
JM_17,38,0,4
JM_17,40,0,4
JM_17,42,0,4
JM_17,44,0,4
JM_17,46,0,4
JM_17,48,0,4
JM_17,50,0,4
JM_18,0,0,4
JM_18,2,0,4
JM_18,4,0,4
JM_18,6,0,4
JM_18,8,0,4
JM_18,10,0,4
JM_18,12,0,4
JM_18,14,0,4
JM_18,16,0,4
JM_18,18,0,4
JM_18,20,0,4
JM_18,22,0,4
JM_18,24,0,4
JM_18,26,0,4
JM_18,28,0,4
JM_18,30,0,4
JM_18,32,0,4
JM_18,34,0,4
JM_18,36,0,4
JM_18,38,0,4
JM_18,40,0,4
JM_18,42,0,4
JM_18,44,0,4
JM_18,46,0,4
JM_18,48,0,4
JM_18,50,0,4
JM_19,0,0,4
JM_19,2,0,4
JM_19,4,0,4
JM_19,6,0,4
JM_19,8,0,4
JM_19,10,0,4
JM_19,12,0,4
JM_19,14,0,4
JM_19,16,0,4
JM_19,18,0,4
JM_19,20,0,4
JM_19,22,0,4
JM_19,24,0,4
JM_19,26,0,4
JM_19,28,0,4
JM_19,30,0,4
JM_19,32,0,4
JM_19,34,0,4
JM_19,36,0,4
JM_19,38,0,4
JM_19,40,1,4
JM_19,42,0,4
JM_19,44,0,4
JM_19,46,0,4
JM_19,48,0,4
JM_19,50,0,4
JM_20,0,0,4
JM_20,2,0,4
JM_20,4,0,4
JM_20,6,0,4
JM_20,8,0,4
JM_20,10,0,4
JM_20,12,0,4
JM_20,14,0,4
JM_20,16,0,4
JM_20,18,0,4
JM_20,20,0,4
JM_20,22,0,4
JM_20,24,0,4
JM_20,26,0,4
JM_20,28,0,4
JM_20,30,0,4
JM_20,32,0,4
JM_20,34,0,4
JM_20,36,0,4
JM_20,38,0,4
JM_20,40,0,4
JM_20,42,0,4
JM_20,44,0,4
JM_20,46,0,4
JM_20,48,0,4
JM_20,50,0,4
