site,distance,diam,mass_overall,mass_above,mass_below,mass_mound
Colville_w1,92,15.85,420.0095582,10.52384682,17.26076921,392.2164382
Colville_w1,94,27.75,1418.00045,24.92237029,46.15694612,1346.656949
Colville_w1,96,21.8,839.4362804,17.18931163,30.21145584,791.4378796
Colville_w1,98,23.8,1015.788235,19.67605931,35.24685379,960.2372524
Colville_w1,100,14.25,333.3188825,8.933789354,14.31846754,310.2679218
Colville_w1,102,14.5,346.1536049,9.176190342,14.76255967,322.3835994
Colville_w1,104,17.25,504.7992396,11.98835814,20.02715479,472.5966846
Colville_w1,106,20.95,769.9523964,16.16853277,28.17325643,725.0594086
Colville_w1,108,8.25,101.6719602,3.851775933,5.483194815,93.09808769
Colville_w1,110,4.45,26.59353099,1.489286765,1.854369327,23.90308947
Colville_w1,112,19.6,666.2218157,14.59288617,25.06297375,626.121633
Colville_w1,114,18.7,601.546358,13.57427915,23.07702861,564.5404983
Colville_w1,116,22.55,903.4443115,18.10802955,32.06054639,852.6527788
Colville_w1,118,28.8,1537.153271,26.38868969,49.2679338,1461.446064
Colville_w1,120,22.75,920.9424304,18.35584019,32.56160825,869.3979664
Colville_w1,122,12,229.4673264,6.857259681,10.58819554,212.4973885
Colville_w1,124,15.65,408.5810149,10.3201326,16.88008431,381.3984887
Colville_w1,126,23.55,992.7505733,19.35881305,34.59920801,938.1615224
Colville_w1,128,10.65,177.0591357,5.706437382,8.586044377,163.3776008
Colville_w1,130,20.35,722.8499953,15.46126316,26.77157802,680.108857
Colville_w1,132,12.8,264.0051072,7.57348562,11.85897446,244.9558909
Colville_w1,134,18.8,608.5567197,13.68617906,23.29419828,571.2111967
Colville_w1,136,4.85,32.06170169,1.700281448,2.156987064,28.89273552
Colville_w1,138,21.85,843.6245827,17.25003693,30.33325535,795.4414925
Colville_w1,140,24.35,1067.476721,20.38033325,36.68983769,1009.792493
Colville_w1,142,22.8,925.3452766,18.41797705,32.68739623,873.6120581
Colville_w1,144,0.55,0.283257832,0.059604465,0.047155736,0.239087383
Colville_w1,146,23.55,992.7505733,19.35881305,34.59920801,938.1615224
Colville_w1,148,18.8,608.5567197,13.68617906,23.29419828,571.2111967
Colville_w1,150,11.85,223.2815796,6.725761224,10.35685257,206.6909061
Colville_w1,152,8.05,96.39331072,3.708982847,5.251889078,88.19946982
Colville_w1,154,14.55,348.7519763,9.224942866,14.8520783,324.8371657
Colville_w1,156,2.15,5.47579157,0.48604176,0.516847,4.815320984
Colville_w1,158,17,489.0405435,11.72195738,19.52020511,457.6423385
Colville_w1,160,6.95,70.05182437,2.958210554,4.05740114,63.81455446
Colville_w1,162,8.6,111.2761985,4.106173549,5.898263407,102.0197932
Colville_w1,164,5.15,36.52691407,1.864850317,2.396761454,32.97606725
Colville_w1,166,12.8,264.0051072,7.57348562,11.85897446,244.9558909
Colville_w1,168,4.25,24.06520103,1.387510957,1.710496591,21.60065892
Colville_w1,170,2.05,4.937536324,0.451682581,0.475373391,4.335774181
Colville_w1,172,22.6,907.80186,18.16987154,32.18549812,856.8224088
Colville_w1,174,16.5,458.3306305,11.195484,18.52314636,428.5192723
Colville_w1,176,9.85,149.4316707,5.060127675,7.485711421,137.5615491
Colville_w1,178,18.75,605.0460592,13.63018888,23.18550396,567.8704997
Colville_w1,180,22.45,894.7631511,17.98456739,31.81127108,844.346823
Colville_w1,182,21.5,814.5425142,16.82653906,29.48509551,767.6475934
Colville_w1,184,15.7,411.4222018,10.37093029,16.97491272,384.0874925
Colville_w1,186,14.65,353.980196,9.322719087,15.03181417,329.7747859
Colville_w1,188,23.3,969.9978763,19.04337794,33.95674081,916.3658174
Colville_w1,190,11.1,193.7157322,6.081795981,9.233337101,178.9697051
Colville_w1,192,8.8,116.9748964,4.254085596,6.141279412,107.318613
Colville_w1,194,18.55,591.112959,13.40703379,22.75291786,554.6146104
Colville_w1,196,16.25,443.3780301,10.93544052,18.03307824,414.348972
Colville_w1,198,14.25,333.3188825,8.933789354,14.31846754,310.2679218
Colville_w1,200,18.25,570.5413753,13.07472914,22.11062813,535.0508332
Colville_w1,202,16.3,446.3471435,10.9872778,18.13063904,417.162226
Colville_w2,2,7,71.15130187,2.991034012,4.108805063,64.83010971
Colville_w2,4,5.6,43.81764782,2.121513075,2.776631483,39.65782583
Colville_w2,6,9.35,133.4416539,4.670193962,6.831228409,122.6494214
Colville_w2,8,10.35,166.4024201,5.460887402,8.165814065,153.4124722
Colville_w2,10,3.95,20.52687263,1.239648549,1.504139459,18.38418234
Colville_w2,12,6.5,60.57071402,2.668571145,3.607376664,55.06666965
Colville_w2,14,4.65,29.258684,1.593560295,2.003217168,26.33340032
Colville_w2,16,6.65,63.64849249,2.763954087,3.754852052,57.90448198
Colville_w2,18,12.45,248.5733038,7.257071903,11.29538171,230.4453691
Colville_w2,20,6.5,60.57071402,2.668571145,3.607376664,55.06666965
Colville_w2,22,2.4,6.953952079,0.5757199,0.626992717,6.135451746
Colville_w2,24,4.7,29.94647374,1.620013006,2.041200209,26.96109427
Colville_w2,26,13.5,296.3794002,8.220358522,13.02141219,275.4348583
Colville_w2,28,10.8,182.521582,5.830625134,8.799556684,168.4888039
Colville_w2,30,8.85,118.4235943,4.291349396,6.202692622,108.6662324
Colville_w2,32,14.3,335.8648966,8.982087516,14.40681851,312.6707939
Colville_w2,34,17.25,504.7992396,11.98835814,20.02715479,472.5966846
Colville_w2,36,9.65,142.918459,4.90284078,7.22082599,131.4845854
Colville_w2,38,7.35,79.10717955,3.224322613,4.476401609,72.18500058
Colville_w2,40,4.95,33.51522527,1.754545071,2.235701967,30.22113413
Colville_w2,42,8.55,109.8754997,4.069482842,5.838170465,100.7179494
Colville_w2,44,5.7,45.53532502,2.180109017,2.864297763,41.23437563
Colville_w2,46,4.35,25.31232973,1.438083386,1.781807639,22.73596225
Colville_w2,48,9.6,141.3146103,4.86379159,7.155247484,129.9887423
Colville_w2,50,14.2,330.783321,8.885582502,14.23035069,307.8751672
Colville_w2,52,10.05,156.1018036,5.219146522,7.75469577,143.7887244
Colville_w2,54,6.85,67.88056327,2.892945391,3.955430514,61.80967532
Colville_w2,56,4.45,26.59353099,1.489286765,1.854369327,23.90308947
Colville_w2,58,2.45,7.272534537,0.594286165,0.650113753,6.420515725
Colville_w2,60,12.3,242.1129937,7.122920052,11.0574667,224.3743995
Colville_w2,62,11.1,193.7157322,6.081795981,9.233337101,178.9697051
Colville_w2,64,13.15,279.9396911,7.894600517,12.43434369,259.9515013
Colville_w2,66,5.5,42.13556037,2.063478768,2.690141156,38.11477044
Colville_w2,68,11.7,217.1869607,6.595157448,10.12771365,200.9721415
Colville_w2,70,1.4,2.156223072,0.251120401,0.243307827,1.871844226
Colville_w2,72,4.85,32.06170169,1.700281448,2.156987064,28.89273552
Colville_w2,74,4.2,23.45437136,1.362463464,1.675312271,21.04489458
Colville_w2,76,1.6,2.881902416,0.308425467,0.307612435,2.511881185
Colville_w2,78,4.3,24.68451477,1.412717883,1.745995346,22.16434188
Colville_w2,80,7.9,92.5338162,3.603134172,5.081233896,84.62017462
Colville_w2,82,1.45,2.327030154,0.265058173,0.258774291,2.022256729
Colville_w2,84,4.75,30.64289611,1.646617927,2.079490064,27.59686992
Colville_w2,86,4.9,32.78411603,1.727338602,2.196192659,29.55285972
Colville_w2,88,5.6,43.81764782,2.121513075,2.776631483,39.65782583
Colville_w2,90,8.95,121.3498839,4.36621785,6.326307541,111.3890424
Colville_w2,92,1.85,3.950545775,0.385662241,0.396951932,3.458381296
Colville_w2,94,0.65,0.40718882,0.077082816,0.063234043,0.345423723
Colville_w2,96,10.45,169.9150043,5.542316665,8.304881559,156.6961518
Colville_w2,98,14.95,369.9171147,9.618206946,15.5765969,344.8320534
Colville_w2,100,7.6,85.06946551,3.394681697,4.747233984,77.70367681
Colville_w2,102,8.65,112.686478,4.142979484,5.958621146,103.3307708
Colville_w2,104,2.45,7.272534537,0.594286165,0.650113753,6.420515725
Colville_w2,106,16.3,446.3471435,10.9872778,18.13063904,417.162226
Colville_w2,108,2,4.679646649,0.434836378,0.455198877,4.106264763
Colville_w2,110,3.65,17.29011901,1.09772447,1.309307402,15.44855959
Colville_w2,112,9.65,142.918459,4.90284078,7.22082599,131.4845854
Colville_w2,114,11.85,223.2815796,6.725761224,10.35685257,206.6909061
Colville_w2,116,3.15,12.55447435,0.874991869,1.010818765,11.16772235
Colville_w2,118,10.55,173.4672211,5.624167273,8.444959111,160.0178368
Colville_w2,120,10.15,159.4958862,5.29930042,7.890718757,146.9588334
Colville_w2,122,9.95,152.7470877,5.139421613,7.619692495,140.6563218
Colville_w2,124,8.2,100.3380543,3.815900652,5.424966148,91.85987535
Colville_w2,126,7.75,88.75929463,3.498363933,4.913011732,81.12168133
Colville_w2,128,2.15,5.47579157,0.48604176,0.516847,4.815320984
Colville_w2,130,8.05,96.39331072,3.708982847,5.251889078,88.19946982
Colville_w2,132,5.75,46.40754385,2.209616171,2.908570298,42.0352486
Colville_w2,134,8.1,97.69873962,3.744503775,5.309312878,89.41057764
Colville_w2,136,0.9,0.825712282,0.127206275,0.111984764,0.70735072
Colville_w2,138,14.3,335.8648966,8.982087516,14.40681851,312.6707939
Colville_w2,140,5.25,38.08531813,1.920881191,2.479094393,34.40286491
Colville_w2,142,7.6,85.06946551,3.394681697,4.747233984,77.70367681
Colville_w2,144,12.45,248.5733038,7.257071903,11.29538171,230.4453691
Colville_w2,146,5.15,36.52691407,1.864850317,2.396761454,32.97606725
Colville_w2,148,14,320.7454739,8.693671178,13.88022861,298.4051781
Colville_w2,150,5.1,35.76087412,1.837053453,2.356044708,32.27502562
Colville_w2,152,3.15,12.55447435,0.874991869,1.010818765,11.16772235
Colville_w2,154,2.3,6.339822626,0.539211744,0.581836805,5.586453219
Colville_w2,156,7.95,93.81085921,3.638297702,5.137849176,85.8042797
Colville_w2,158,8.15,99.01365079,3.780143155,5.367005369,90.63070906
Colville_w2,160,0.75,0.555661251,0.096077825,0.081301325,0.473407576
Colville_w2,162,5.05,35.00358926,1.809403178,2.315628728,31.5822005
Colville_w2,164,0.95,0.928625589,0.13824629,0.123139502,0.796806327
Colville_w2,166,7.15,74.50525913,3.090262872,4.264685437,67.92939051
Colville_w2,168,7.3,77.9427399,3.190620886,4.42305872,71.10785706
Colville_w2,170,3.9,19.96657802,1.21557651,1.470861309,17.87552517
Colville_w2,172,4.85,32.06170169,1.700281448,2.156987064,28.89273552
Colville_w2,174,10.85,184.362316,5.872228847,8.87122882,170.2116562
Colville_w2,176,18.1,560.4029141,12.90967536,21.79245702,525.4126272
Colville_w2,178,4.6,28.57951097,1.567260546,1.965541742,25.71377058
Colville_w2,180,15,372.6101201,9.667768337,15.66820505,347.3773139
Colville_w2,182,19.1,629.8511072,14.02380449,23.95095481,591.4803104
Colville_w2,184,14.4,340.9883078,9.078957186,14.58422203,317.5069189
Colville_w2,186,10.5,171.6861546,5.583189417,8.374794225,158.352239
Colville_w2,188,3.75,18.33577515,1.144359604,1.372957465,16.39616408
Colville_w2,190,12,229.4673264,6.857259681,10.58819554,212.4973885
Colville_w2,192,1.5,2.504885036,0.279257613,0.274649433,2.17903799
Colville_w2,194,4.85,32.06170169,1.700281448,2.156987064,28.89273552
Colville_w2,196,3.6,16.77969707,1.074662889,1.277971308,14.98628532
Colville_w2,198,11.5,209.2022107,6.42241992,9.825635446,193.4831809
Colville_w2,200,6.4,58.56452735,2.605637206,3.510476353,53.2179682
Colville_w3,2,13.65,303.5801903,8.361376538,13.2765758,282.2205397
Colville_w3,4,11.75,219.2083873,6.638592308,10.20384797,202.8686638
Colville_w3,6,3.35,14.3508562,0.961959129,1.12622477,12.78932962
Colville_w3,8,7,71.15130187,2.991034012,4.108805063,64.83010971
Colville_w3,10,1.85,3.950545775,0.385662241,0.396951932,3.458381296
Colville_w3,12,8.55,109.8754997,4.069482842,5.838170465,100.7179494
Colville_w3,14,2.8,9.720114361,0.729900825,0.821934409,8.615873275
Colville_w3,16,2,4.679646649,0.434836378,0.455198877,4.106264763
Colville_w3,18,6.35,57.57509726,2.574368045,3.462452784,52.30652905
Colville_w3,20,4.25,24.06520103,1.387510957,1.710496591,21.60065892
Colville_w3,22,11.95,227.3952732,6.813327774,10.51083674,210.5521341
Colville_w3,24,11.8,221.2399244,6.682126965,10.2802277,204.7749159
Colville_w3,26,3.5,15.78356725,1.029057147,1.216282492,14.08468563
Colville_w3,28,6.75,65.74615042,2.828192075,3.854579478,59.83968575
Colville_w3,30,21.85,843.6245827,17.25003693,30.33325535,795.4414925
Colville_w3,32,12.4,246.4096646,7.212257207,11.21583443,228.4118789
Colville_w3,34,6.3,56.59475962,2.543231392,3.414714331,51.40367943
Colville_w3,36,3.3,13.88959941,0.939947329,1.09687036,12.37266649
Colville_w3,38,10.85,184.362316,5.872228847,8.87122882,170.2116562
Colville_w3,40,20.5,734.4752259,15.63704033,27.11910845,691.1993255
Colville_w3,42,30.5,1741.115449,28.82426494,54.48885096,1658.219992
Colville_w3,44,11.6,213.1744093,6.508587904,9.976182208,197.2082523
Colville_w3,46,17.45,517.6006131,12.20298455,20.43673801,484.7494222
Colville_w3,48,6.55,61.58749498,2.700234983,3.656252333,56.003959
Colville_w3,50,5.5,42.13556037,2.063478768,2.690141156,38.11477044
Colville_w3,52,17.2,501.6259166,11.9349103,19.92531727,469.584807
Colville_w3,54,14.55,348.7519763,9.224942866,14.8520783,324.8371657
Colville_w3,56,14.6,351.360838,9.273785829,14.94182986,327.3008922
Colville_w3,58,9.45,136.5616144,4.747302284,6.960060024,125.5572105
Colville_w3,60,6.35,57.57509726,2.574368045,3.462452784,52.30652905
Colville_w3,62,4.9,32.78411603,1.727338602,2.196192659,29.55285972
Colville_w3,64,3.05,11.7047117,0.83260119,0.955140171,10.40172807
Colville_w3,66,15.45,397.3224376,10.11781764,16.50306085,370.7455189
Colville_w3,68,20.7,750.1313636,15.87249066,27.58548149,706.139112
Colville_w3,70,10.55,173.4672211,5.624167273,8.444959111,160.0178368
Colville_w3,72,11.45,207.2312248,6.379487013,9.750731967,191.6351806
Colville_w3,74,25.4,1170.011288,21.74875257,39.51354764,1108.192225
Colville_w3,76,10.1,157.7939199,5.25916997,7.822579953,145.3690609
Colville_w3,78,12.6,255.1255215,7.392098306,11.53547438,236.6049384
Colville_w3,80,2.9,10.49010165,0.770412035,0.874182703,9.308203887
Colville_w3,82,2.05,4.937536324,0.451682581,0.475373391,4.335774181
Colville_w3,84,6.9,68.961582,2.925514206,4.006276127,62.80774726
Colville_w3,86,1.15,1.406369443,0.185514339,0.172234484,1.21368663
Colville_w3,88,17.25,504.7992396,11.98835814,20.02715479,472.5966846
Colville_w3,90,15.6,405.7504509,10.26942236,16.78548474,378.719796
Colville_w3,92,5.9,49.0778824,2.298967676,3.043138036,44.488438
Colville_w3,94,10.85,184.362316,5.872228847,8.87122882,170.2116562
Colville_w3,96,12.25,239.9799478,7.078397956,10.97864673,222.3703944
Colville_w3,98,8.9,119.8819203,4.328726912,6.264368786,110.0230387
Colville_w3,100,17.4,514.3840468,12.14920291,20.33400754,481.6954414
Colville_w3,102,6.35,57.57509726,2.574368045,3.462452784,52.30652905
Colville_w3,104,17.95,550.3624874,12.74535764,21.47627373,515.8699968
Colville_w3,106,12.75,261.7698368,7.52799445,11.77773837,242.8533226
Colville_w3,108,14.2,330.783321,8.885582502,14.23035069,307.8751672
Colville_w3,110,11.25,199.4478609,6.208767363,9.453590204,184.3398824
Colville_w3,112,17,489.0405435,11.72195738,19.52020511,457.6423385
Colville_w3,114,9.25,130.3605729,4.593529137,6.70343461,119.7787913
Colville_w3,116,17.65,530.5751743,12.41894176,20.84988678,497.0708178
Colville_w3,118,15.5,400.1211681,10.16826474,16.59697283,373.3933179
Colville_w3,120,23.45,983.6153279,19.23242117,34.34159895,929.4096712
Colville_w3,122,8.45,107.1028059,3.996448355,5.718780478,98.14161974
Colville_w3,124,17.35,511.1782993,12.09550455,20.23150008,478.6519956
Colville_w3,126,6.25,55.62350202,2.512227731,3.367261544,50.5094056
Colville_w3,128,6.55,61.58749498,2.700234983,3.656252333,56.003959
Colville_w3,130,3.5,15.78356725,1.029057147,1.216282492,14.08468563
Colville_w3,132,7.15,74.50525913,3.090262872,4.264685437,67.92939051
Colville_w3,134,14.9,367.2346487,9.568734872,15.48522016,342.297009
Colville_w3,136,12.8,264.0051072,7.57348562,11.85897446,244.9558909
Colville_w3,138,25.7,1200.240684,22.14542286,40.33683405,1137.225866
Colville_w3,140,4.05,21.67261296,1.288286378,1.571655068,19.42492283
Colville_w3,142,20.55,738.3725549,15.69578729,27.23538063,694.9179226
Colville_w3,144,14.75,359.2504261,9.420855925,15.21248026,334.7531033
Colville_w3,146,24.8,1110.798855,20.96298215,37.88895885,1051.352338
Colville_w3,148,4.5,27.24695074,1.515122998,1.891116993,24.49863302
Colville_w3,150,13.5,296.3794002,8.220358522,13.02141219,275.4348583
Colville_w3,152,18.4,580.7780107,13.24051621,22.43078306,544.7847746
Colville_w3,154,12.65,257.3300508,7.437300618,11.6159881,238.6778542
Colville_w3,156,7.85,91.26621466,3.568090466,5.024888949,83.44504756
Colville_w3,158,9.15,127.3182995,4.517310013,6.576681353,116.9452392
Colville_w3,160,1.95,4.429206756,0.418215805,0.435402223,3.883552776
Colville_w3,162,4.8,31.34796689,1.673374318,2.118085942,28.2407446
Colville_w3,164,8.85,118.4235943,4.291349396,6.202692622,108.6662324
Colville_w3,166,16.8,476.6275795,11.51035138,19.11868128,445.8676379
Colville_w3,168,9.55,139.7205258,4.824851935,7.089926769,128.5022387
Colville_w3,170,11.6,213.1744093,6.508587904,9.976182208,197.2082523
Colville_w3,172,2.7,8.981706365,0.690162573,0.771078563,7.952649651
Colville_w3,174,2.3,6.339822626,0.539211744,0.581836805,5.586453219
Colville_w3,176,4.91,32.9296418,1.732767973,2.204070247,29.68586205
Colville_w3,178,11.3,201.3786302,6.251295068,9.527504292,186.1492187
Colville_w3,180,7.4,80.28094389,3.258148215,4.530019629,73.27099187
Colville_w3,182,17.5,520.8280037,12.25684936,20.53969132,487.8139441
Colville_w3,184,12.05,231.549527,6.901290422,10.66579848,214.4524142
Colville_w3,186,21.5,814.5425142,16.82653906,29.48509551,767.6475934
Colville_w3,188,7.9,92.5338162,3.603134172,5.081233896,84.62017462
Colville_w3,190,16.2,440.4196089,10.88368919,17.93574418,411.5461082
Colville_w3,192,11.85,223.2815796,6.725761224,10.35685257,206.6909061
Colville_w3,194,9.8,147.7886779,5.020642947,7.419104996,136.02825
Colville_w3,196,17.15,498.4633909,11.88154619,19.82370339,466.5834398
Colville_w3,198,22.25,877.5364551,17.73853239,31.31523623,827.8679874
SO_atqasuk,0,10,154.4195291,5.179230321,7.687066513,142.2178146
SO_atqasuk,4,8,95.09735398,3.673580709,5.194734374,86.99737429
SO_atqasuk,8,11,189.944385,5.997660282,9.087745382,175.4376926
SO_atqasuk,12,8,95.09735398,3.673580709,5.194734374,86.99737429
SO_atqasuk,16,7.5,82.65649024,3.3261695,4.638079246,75.46956629
SO_atqasuk,20,7,71.15130187,2.991034012,4.108805063,64.83010971
SO_atqasuk,24,7.5,82.65649024,3.3261695,4.638079246,75.46956629
SO_atqasuk,28,6,50.90297554,2.359221613,3.134302227,46.16618618
SO_atqasuk,32,6,50.90297554,2.359221613,3.134302227,46.16618618
SO_atqasuk,36,7,71.15130187,2.991034012,4.108805063,64.83010971
SO_atqasuk,40,8,95.09735398,3.673580709,5.194734374,86.99737429
SO_atqasuk,44,8.5,108.4843721,4.032907673,5.778342696,99.42522849
SO_atqasuk,48,9,122.8274943,4.403821918,6.38850853,112.7642539
SO_atqasuk,52,30,1679.702358,28.10011475,52.9298092,1598.935891
SO_atqasuk,56,23,943.0700556,18.66725912,33.19263487,890.5797524
SO_atqasuk,60,17,489.0405435,11.72195738,19.52020511,457.6423385
SO_atqasuk,64,12,229.4673264,6.857259681,10.58819554,212.4973885
SO_atqasuk,68,9,122.8274943,4.403821918,6.38850853,112.7642539
SO_atqasuk,72,18,553.6984122,12.80004825,21.58144704,519.040264
SO_atqasuk,76,7,71.15130187,2.991034012,4.108805063,64.83010971
SO_atqasuk,80,17,489.0405435,11.72195738,19.52020511,457.6423385
SO_atqasuk,84,8,95.09735398,3.673580709,5.194734374,86.99737429
SO_atqasuk,88,7,71.15130187,2.991034012,4.108805063,64.83010971
SO_atqasuk,92,13,273.0488672,7.756407969,12.18631987,253.4652407
